,catr,circ,nbv,vosp,prof,plan,lartpc,larrout,surf,env1,tot_val
9805,3.0,3.0,3.0,0,1.0,4.0,3,3,1.0,0,1
9806,3.0,3.0,3.0,0,2.0,1.0,0,2,1.0,0,3
9807,3.0,3.0,3.0,0,2.0,1.0,0,3,1.0,0,4
9808,3.0,3.0,3.0,0,2.0,1.0,0,3,2.0,0,1
9809,3.0,3.0,3.0,0,2.0,1.0,0,4,1.0,0,4
9810,3.0,3.0,3.0,0,2.0,1.0,0,4,2.0,0,1
9811,3.0,3.0,3.0,0,2.0,1.0,1,2,1.0,0,2
9812,3.0,3.0,3.0,0,2.0,1.0,1,2,2.0,0,1
9813,3.0,3.0,3.0,0,2.0,1.0,1,3,1.0,0,4
9814,3.0,3.0,3.0,0,2.0,1.0,1,3,2.0,0,1
9815,3.0,3.0,3.0,0,2.0,1.0,1,4,1.0,0,4
9816,3.0,3.0,3.0,0,2.0,1.0,1,4,2.0,0,3
9817,3.0,3.0,3.0,0,2.0,1.0,2,3,1.0,0,1
9818,3.0,3.0,3.0,0,2.0,1.0,2,3,2.0,0,1
9819,3.0,3.0,3.0,0,2.0,1.0,2,4,1.0,0,3
9820,3.0,3.0,3.0,0,2.0,1.0,3,3,1.0,0,3
9821,3.0,3.0,3.0,0,2.0,1.0,3,4,1.0,0,1
9822,3.0,3.0,3.0,0,2.0,1.0,4,3,2.0,0,1
9823,3.0,3.0,3.0,0,2.0,2.0,0,3,1.0,0,2
9824,3.0,3.0,3.0,0,2.0,2.0,0,4,1.0,0,3
9825,3.0,3.0,3.0,0,2.0,2.0,0,4,2.0,0,3
9826,3.0,3.0,3.0,0,2.0,2.0,1,2,1.0,0,1
9827,3.0,3.0,3.0,0,2.0,2.0,1,3,1.0,0,2
9828,3.0,3.0,3.0,0,2.0,2.0,1,3,2.0,0,1
9829,3.0,3.0,3.0,0,2.0,2.0,1,4,1.0,0,1
9830,3.0,3.0,3.0,0,2.0,2.0,1,4,2.0,0,2
9831,3.0,3.0,3.0,0,2.0,2.0,2,2,1.0,0,1
9832,3.0,3.0,3.0,0,2.0,2.0,3,4,1.0,0,1
9833,3.0,3.0,3.0,0,2.0,3.0,0,2,1.0,0,3
9834,3.0,3.0,3.0,0,2.0,3.0,0,2,2.0,0,1
9835,3.0,3.0,3.0,0,2.0,3.0,0,3,1.0,0,3
9836,3.0,3.0,3.0,0,2.0,3.0,0,4,1.0,0,1
9837,3.0,3.0,3.0,0,2.0,3.0,0,4,2.0,0,2
9838,3.0,3.0,3.0,0,2.0,3.0,1,4,1.0,0,2
9839,3.0,3.0,3.0,0,2.0,3.0,1,4,2.0,0,1
9840,3.0,3.0,3.0,0,2.0,3.0,2,3,1.0,0,1
9841,3.0,3.0,3.0,0,2.0,4.0,0,3,1.0,0,2
9842,3.0,3.0,3.0,0,2.0,4.0,2,3,2.0,0,1
9843,3.0,3.0,3.0,0,3.0,1.0,0,2,1.0,0,2
9844,3.0,3.0,3.0,0,3.0,1.0,0,3,1.0,0,3
9845,3.0,3.0,3.0,0,3.0,1.0,0,3,2.0,0,1
9846,3.0,3.0,3.0,0,3.0,1.0,0,4,1.0,0,3
9847,3.0,3.0,3.0,0,3.0,1.0,1,3,1.0,0,1
9848,3.0,3.0,3.0,0,3.0,1.0,1,4,1.0,0,3
9849,3.0,3.0,3.0,0,3.0,2.0,0,4,2.0,0,1
9850,3.0,3.0,3.0,0,3.0,2.0,1,4,1.0,0,1
9851,3.0,3.0,3.0,0,3.0,2.0,2,3,1.0,0,2
9852,3.0,3.0,3.0,0,3.0,3.0,0,3,1.0,0,1
9853,3.0,3.0,3.0,0,3.0,3.0,1,3,1.0,0,1
9854,3.0,3.0,3.0,0,4.0,1.0,0,3,1.0,0,2
9855,3.0,3.0,3.0,0,4.0,1.0,0,4,1.0,0,3
9856,3.0,3.0,3.0,0,4.0,1.0,1,2,1.0,0,1
9857,3.0,3.0,3.0,0,4.0,1.0,1,3,1.0,0,2
9858,3.0,3.0,3.0,0,4.0,1.0,1,4,1.0,0,1
9859,3.0,3.0,3.0,0,4.0,1.0,3,3,2.0,0,1
9860,3.0,3.0,3.0,0,4.0,2.0,0,3,2.0,0,1
9861,3.0,3.0,3.0,0,4.0,3.0,1,4,1.0,0,1
9862,3.0,3.0,3.0,0,4.0,3.0,1,4,2.0,0,1
9863,3.0,3.0,3.0,0,4.0,3.0,2,4,1.0,0,1
9864,3.0,3.0,3.0,1,1.0,1.0,0,3,1.0,0,3
9865,3.0,3.0,3.0,1,1.0,1.0,0,3,2.0,0,1
9866,3.0,3.0,3.0,1,1.0,1.0,0,4,1.0,0,3
9867,3.0,3.0,3.0,1,1.0,1.0,0,4,2.0,0,1
9868,3.0,3.0,3.0,1,1.0,1.0,1,3,1.0,0,3
9869,3.0,3.0,3.0,1,1.0,1.0,1,3,2.0,0,1
9870,3.0,3.0,3.0,1,1.0,1.0,1,4,1.0,0,3
9871,3.0,3.0,3.0,1,1.0,1.0,1,4,2.0,0,1
9872,3.0,3.0,3.0,1,1.0,1.0,2,3,1.0,0,2
9873,3.0,3.0,3.0,1,1.0,1.0,2,3,2.0,0,1
9874,3.0,3.0,3.0,1,1.0,1.0,2,4,1.0,0,1
9875,3.0,3.0,3.0,1,1.0,1.0,4,4,1.0,0,1
9876,3.0,3.0,3.0,1,1.0,3.0,0,4,2.0,0,1
9877,3.0,3.0,3.0,1,1.0,3.0,1,3,1.0,0,1
9878,3.0,3.0,3.0,1,2.0,1.0,0,3,1.0,0,1
9879,3.0,3.0,3.0,1,2.0,1.0,0,3,2.0,0,1
9880,3.0,3.0,3.0,1,2.0,1.0,1,3,1.0,0,1
9881,3.0,3.0,3.0,1,2.0,2.0,0,4,1.0,0,1
9882,3.0,3.0,3.0,1,2.0,3.0,0,3,1.0,0,1
9883,3.0,3.0,3.0,1,3.0,1.0,0,4,1.0,0,1
9884,3.0,3.0,3.0,1,4.0,1.0,0,4,2.0,0,1
9885,3.0,3.0,4.0,0,1.0,1.0,0,1,1.0,0,3
9886,3.0,3.0,4.0,0,1.0,1.0,0,1,2.0,0,1
9887,3.0,3.0,4.0,0,1.0,1.0,0,2,1.0,0,4
9888,3.0,3.0,4.0,0,1.0,1.0,0,2,2.0,0,3
9889,3.0,3.0,4.0,0,1.0,1.0,0,3,1.0,0,5
9890,3.0,3.0,4.0,0,1.0,1.0,0,3,2.0,0,5
9891,3.0,3.0,4.0,0,1.0,1.0,0,3,7.0,0,3
9892,3.0,3.0,4.0,0,1.0,1.0,0,4,1.0,0,5
9893,3.0,3.0,4.0,0,1.0,1.0,0,4,2.0,0,5
9894,3.0,3.0,4.0,0,1.0,1.0,0,4,5.0,0,1
9895,3.0,3.0,4.0,0,1.0,1.0,0,4,7.0,0,3
9896,3.0,3.0,4.0,0,1.0,1.0,1,1,1.0,0,3
9897,3.0,3.0,4.0,0,1.0,1.0,1,1,2.0,0,1
9898,3.0,3.0,4.0,0,1.0,1.0,1,1,3.0,0,1
9899,3.0,3.0,4.0,0,1.0,1.0,1,2,1.0,0,4
9900,3.0,3.0,4.0,0,1.0,1.0,1,2,2.0,0,4
9901,3.0,3.0,4.0,0,1.0,1.0,1,2,7.0,0,1
9902,3.0,3.0,4.0,0,1.0,1.0,1,3,1.0,0,5
9903,3.0,3.0,4.0,0,1.0,1.0,1,3,2.0,0,5
9904,3.0,3.0,4.0,0,1.0,1.0,1,3,7.0,0,3
9905,3.0,3.0,4.0,0,1.0,1.0,1,4,1.0,0,5
9906,3.0,3.0,4.0,0,1.0,1.0,1,4,2.0,0,5
9907,3.0,3.0,4.0,0,1.0,1.0,1,4,5.0,0,2
9908,3.0,3.0,4.0,0,1.0,1.0,1,4,7.0,0,3
9909,3.0,3.0,4.0,0,1.0,1.0,2,1,1.0,0,1
9910,3.0,3.0,4.0,0,1.0,1.0,2,2,1.0,0,4
9911,3.0,3.0,4.0,0,1.0,1.0,2,2,2.0,0,3
9912,3.0,3.0,4.0,0,1.0,1.0,2,3,1.0,0,5
9913,3.0,3.0,4.0,0,1.0,1.0,2,3,2.0,0,4
9914,3.0,3.0,4.0,0,1.0,1.0,2,3,4.0,0,1
9915,3.0,3.0,4.0,0,1.0,1.0,2,4,1.0,0,5
9916,3.0,3.0,4.0,0,1.0,1.0,2,4,2.0,0,4
9917,3.0,3.0,4.0,0,1.0,1.0,2,4,5.0,0,1
9918,3.0,3.0,4.0,0,1.0,1.0,2,4,7.0,0,2
9919,3.0,3.0,4.0,0,1.0,1.0,3,1,1.0,0,1
9920,3.0,3.0,4.0,0,1.0,1.0,3,2,1.0,0,1
9921,3.0,3.0,4.0,0,1.0,1.0,3,3,1.0,0,4
9922,3.0,3.0,4.0,0,1.0,1.0,3,3,2.0,0,4
9923,3.0,3.0,4.0,0,1.0,1.0,3,3,7.0,0,1
9924,3.0,3.0,4.0,0,1.0,1.0,3,4,1.0,0,5
9925,3.0,3.0,4.0,0,1.0,1.0,3,4,2.0,0,4
9926,3.0,3.0,4.0,0,1.0,1.0,3,4,5.0,0,2
9927,3.0,3.0,4.0,0,1.0,1.0,4,1,2.0,0,1
9928,3.0,3.0,4.0,0,1.0,1.0,4,3,1.0,0,3
9929,3.0,3.0,4.0,0,1.0,1.0,4,3,2.0,0,3
9930,3.0,3.0,4.0,0,1.0,1.0,4,4,1.0,0,4
9931,3.0,3.0,4.0,0,1.0,1.0,4,4,2.0,0,3
9932,3.0,3.0,4.0,0,1.0,2.0,0,2,1.0,0,2
9933,3.0,3.0,4.0,0,1.0,2.0,0,3,1.0,0,4
9934,3.0,3.0,4.0,0,1.0,2.0,0,3,2.0,0,3
9935,3.0,3.0,4.0,0,1.0,2.0,0,4,1.0,0,3
9936,3.0,3.0,4.0,0,1.0,2.0,0,4,2.0,0,3
9937,3.0,3.0,4.0,0,1.0,2.0,0,4,7.0,0,1
9938,3.0,3.0,4.0,0,1.0,2.0,1,1,1.0,0,1
9939,3.0,3.0,4.0,0,1.0,2.0,1,2,2.0,0,2
9940,3.0,3.0,4.0,0,1.0,2.0,1,3,1.0,0,4
9941,3.0,3.0,4.0,0,1.0,2.0,1,3,2.0,0,3
9942,3.0,3.0,4.0,0,1.0,2.0,1,3,7.0,0,1
9943,3.0,3.0,4.0,0,1.0,2.0,1,4,1.0,0,4
9944,3.0,3.0,4.0,0,1.0,2.0,1,4,2.0,0,4
9945,3.0,3.0,4.0,0,1.0,2.0,1,4,7.0,0,1
9946,3.0,3.0,4.0,0,1.0,2.0,2,3,1.0,0,3
9947,3.0,3.0,4.0,0,1.0,2.0,2,3,2.0,0,1
9948,3.0,3.0,4.0,0,1.0,2.0,2,3,7.0,0,1
9949,3.0,3.0,4.0,0,1.0,2.0,2,4,1.0,0,3
9950,3.0,3.0,4.0,0,1.0,2.0,2,4,2.0,0,2
9951,3.0,3.0,4.0,0,1.0,2.0,3,2,2.0,0,1
9952,3.0,3.0,4.0,0,1.0,2.0,3,3,1.0,0,2
9953,3.0,3.0,4.0,0,1.0,2.0,3,3,2.0,0,1
9954,3.0,3.0,4.0,0,1.0,2.0,3,4,1.0,0,3
9955,3.0,3.0,4.0,0,1.0,2.0,4,3,5.0,0,1
9956,3.0,3.0,4.0,0,1.0,2.0,4,4,1.0,0,1
9957,3.0,3.0,4.0,0,1.0,3.0,0,2,1.0,0,2
9958,3.0,3.0,4.0,0,1.0,3.0,0,2,2.0,0,1
9959,3.0,3.0,4.0,0,1.0,3.0,0,2,7.0,0,1
9960,3.0,3.0,4.0,0,1.0,3.0,0,3,1.0,0,4
9961,3.0,3.0,4.0,0,1.0,3.0,0,3,2.0,0,3
9962,3.0,3.0,4.0,0,1.0,3.0,0,4,1.0,0,4
9963,3.0,3.0,4.0,0,1.0,3.0,0,4,2.0,0,3
9964,3.0,3.0,4.0,0,1.0,3.0,0,4,7.0,0,1
9965,3.0,3.0,4.0,0,1.0,3.0,1,1,2.0,0,1
9966,3.0,3.0,4.0,0,1.0,3.0,1,2,1.0,0,2
9967,3.0,3.0,4.0,0,1.0,3.0,1,2,2.0,0,2
9968,3.0,3.0,4.0,0,1.0,3.0,1,3,1.0,0,4
9969,3.0,3.0,4.0,0,1.0,3.0,1,3,2.0,0,3
9970,3.0,3.0,4.0,0,1.0,3.0,1,4,1.0,0,4
9971,3.0,3.0,4.0,0,1.0,3.0,1,4,2.0,0,4
9972,3.0,3.0,4.0,0,1.0,3.0,2,3,1.0,0,3
9973,3.0,3.0,4.0,0,1.0,3.0,2,3,2.0,0,3
9974,3.0,3.0,4.0,0,1.0,3.0,2,4,1.0,0,4
9975,3.0,3.0,4.0,0,1.0,3.0,2,4,2.0,0,2
9976,3.0,3.0,4.0,0,1.0,3.0,2,4,5.0,0,1
9977,3.0,3.0,4.0,0,1.0,3.0,3,3,1.0,0,3
9978,3.0,3.0,4.0,0,1.0,3.0,3,3,2.0,0,2
9979,3.0,3.0,4.0,0,1.0,3.0,3,4,1.0,0,3
9980,3.0,3.0,4.0,0,1.0,3.0,3,4,2.0,0,2
9981,3.0,3.0,4.0,0,1.0,3.0,4,3,1.0,0,1
9982,3.0,3.0,4.0,0,1.0,3.0,4,3,2.0,0,1
9983,3.0,3.0,4.0,0,1.0,3.0,4,4,1.0,0,2
9984,3.0,3.0,4.0,0,1.0,4.0,0,4,1.0,0,1
9985,3.0,3.0,4.0,0,1.0,4.0,0,4,2.0,0,1
9986,3.0,3.0,4.0,0,1.0,4.0,1,3,1.0,0,1
9987,3.0,3.0,4.0,0,1.0,4.0,1,3,2.0,0,1
9988,3.0,3.0,4.0,0,1.0,4.0,1,3,3.0,0,1
9989,3.0,3.0,4.0,0,1.0,4.0,1,4,1.0,0,2
9990,3.0,3.0,4.0,0,1.0,4.0,2,3,1.0,0,1
9991,3.0,3.0,4.0,0,1.0,4.0,2,4,1.0,0,1
9992,3.0,3.0,4.0,0,1.0,4.0,3,4,2.0,0,1
9993,3.0,3.0,4.0,0,2.0,1.0,0,1,2.0,0,1
9994,3.0,3.0,4.0,0,2.0,1.0,0,2,1.0,0,3
9995,3.0,3.0,4.0,0,2.0,1.0,0,3,1.0,0,4
9996,3.0,3.0,4.0,0,2.0,1.0,0,3,2.0,0,4
9997,3.0,3.0,4.0,0,2.0,1.0,0,3,7.0,0,2
9998,3.0,3.0,4.0,0,2.0,1.0,0,4,1.0,0,4
9999,3.0,3.0,4.0,0,2.0,1.0,0,4,2.0,0,4
10000,3.0,3.0,4.0,0,2.0,1.0,1,1,1.0,0,2
10001,3.0,3.0,4.0,0,2.0,1.0,1,2,1.0,0,3
10002,3.0,3.0,4.0,0,2.0,1.0,1,2,2.0,0,2
10003,3.0,3.0,4.0,0,2.0,1.0,1,2,4.0,0,1
10004,3.0,3.0,4.0,0,2.0,1.0,1,3,1.0,0,4
10005,3.0,3.0,4.0,0,2.0,1.0,1,3,2.0,0,4
10006,3.0,3.0,4.0,0,2.0,1.0,1,4,1.0,0,5
10007,3.0,3.0,4.0,0,2.0,1.0,1,4,2.0,0,4
10008,3.0,3.0,4.0,0,2.0,1.0,1,4,7.0,0,1
10009,3.0,3.0,4.0,0,2.0,1.0,2,3,1.0,0,3
10010,3.0,3.0,4.0,0,2.0,1.0,2,3,2.0,0,3
10011,3.0,3.0,4.0,0,2.0,1.0,2,4,1.0,0,4
10012,3.0,3.0,4.0,0,2.0,1.0,2,4,2.0,0,3
10013,3.0,3.0,4.0,0,2.0,1.0,3,3,1.0,0,1
10014,3.0,3.0,4.0,0,2.0,1.0,3,3,2.0,0,1
10015,3.0,3.0,4.0,0,2.0,1.0,3,4,1.0,0,3
10016,3.0,3.0,4.0,0,2.0,1.0,3,4,2.0,0,1
10017,3.0,3.0,4.0,0,2.0,1.0,4,3,2.0,0,1
10018,3.0,3.0,4.0,0,2.0,1.0,4,4,1.0,0,3
10019,3.0,3.0,4.0,0,2.0,2.0,0,2,1.0,0,1
10020,3.0,3.0,4.0,0,2.0,2.0,0,2,2.0,0,1
10021,3.0,3.0,4.0,0,2.0,2.0,0,3,1.0,0,4
10022,3.0,3.0,4.0,0,2.0,2.0,0,3,2.0,0,3
10023,3.0,3.0,4.0,0,2.0,2.0,0,4,1.0,0,4
10024,3.0,3.0,4.0,0,2.0,2.0,0,4,2.0,0,3
10025,3.0,3.0,4.0,0,2.0,2.0,1,2,1.0,0,1
10026,3.0,3.0,4.0,0,2.0,2.0,1,3,1.0,0,4
10027,3.0,3.0,4.0,0,2.0,2.0,1,3,2.0,0,3
10028,3.0,3.0,4.0,0,2.0,2.0,1,3,5.0,0,1
10029,3.0,3.0,4.0,0,2.0,2.0,1,4,1.0,0,4
10030,3.0,3.0,4.0,0,2.0,2.0,1,4,2.0,0,4
10031,3.0,3.0,4.0,0,2.0,2.0,1,4,7.0,0,2
10032,3.0,3.0,4.0,0,2.0,2.0,2,3,1.0,0,3
10033,3.0,3.0,4.0,0,2.0,2.0,2,3,2.0,0,3
10034,3.0,3.0,4.0,0,2.0,2.0,2,4,1.0,0,2
10035,3.0,3.0,4.0,0,2.0,2.0,2,4,2.0,0,1
10036,3.0,3.0,4.0,0,2.0,2.0,3,4,1.0,0,3
10037,3.0,3.0,4.0,0,2.0,2.0,4,4,1.0,0,1
10038,3.0,3.0,4.0,0,2.0,2.0,4,4,2.0,0,1
10039,3.0,3.0,4.0,0,2.0,3.0,0,2,2.0,0,1
10040,3.0,3.0,4.0,0,2.0,3.0,0,3,1.0,0,3
10041,3.0,3.0,4.0,0,2.0,3.0,0,3,2.0,0,3
10042,3.0,3.0,4.0,0,2.0,3.0,0,3,7.0,0,3
10043,3.0,3.0,4.0,0,2.0,3.0,0,4,1.0,0,3
10044,3.0,3.0,4.0,0,2.0,3.0,0,4,2.0,0,3
10045,3.0,3.0,4.0,0,2.0,3.0,1,3,1.0,0,4
10046,3.0,3.0,4.0,0,2.0,3.0,1,3,2.0,0,3
10047,3.0,3.0,4.0,0,2.0,3.0,1,4,1.0,0,4
10048,3.0,3.0,4.0,0,2.0,3.0,1,4,2.0,0,3
10049,3.0,3.0,4.0,0,2.0,3.0,2,3,1.0,0,3
10050,3.0,3.0,4.0,0,2.0,3.0,2,3,2.0,0,3
10051,3.0,3.0,4.0,0,2.0,3.0,2,4,1.0,0,3
10052,3.0,3.0,4.0,0,2.0,3.0,2,4,2.0,0,2
10053,3.0,3.0,4.0,0,2.0,3.0,3,4,1.0,0,2
10054,3.0,3.0,4.0,0,2.0,3.0,3,4,2.0,0,1
10055,3.0,3.0,4.0,0,2.0,3.0,4,4,2.0,0,1
10056,3.0,3.0,4.0,0,2.0,4.0,0,3,1.0,0,1
10057,3.0,3.0,4.0,0,2.0,4.0,0,4,1.0,0,3
10058,3.0,3.0,4.0,0,2.0,4.0,1,3,1.0,0,1
10059,3.0,3.0,4.0,0,2.0,4.0,1,4,1.0,0,1
10060,3.0,3.0,4.0,0,2.0,4.0,2,4,1.0,0,1
10061,3.0,3.0,4.0,0,2.0,4.0,2,4,2.0,0,1
10062,3.0,3.0,4.0,0,3.0,1.0,0,3,1.0,0,3
10063,3.0,3.0,4.0,0,3.0,1.0,0,3,2.0,0,2
10064,3.0,3.0,4.0,0,3.0,1.0,0,4,1.0,0,3
10065,3.0,3.0,4.0,0,3.0,1.0,0,4,2.0,0,2
10066,3.0,3.0,4.0,0,3.0,1.0,1,1,1.0,0,1
10067,3.0,3.0,4.0,0,3.0,1.0,1,3,1.0,0,3
10068,3.0,3.0,4.0,0,3.0,1.0,1,3,2.0,0,1
10069,3.0,3.0,4.0,0,3.0,1.0,1,4,1.0,0,4
10070,3.0,3.0,4.0,0,3.0,1.0,1,4,2.0,0,3
10071,3.0,3.0,4.0,0,3.0,1.0,2,3,2.0,0,1
10072,3.0,3.0,4.0,0,3.0,1.0,2,4,1.0,0,3
10073,3.0,3.0,4.0,0,3.0,1.0,2,4,2.0,0,1
10074,3.0,3.0,4.0,0,3.0,1.0,3,3,1.0,0,1
10075,3.0,3.0,4.0,0,3.0,1.0,3,4,1.0,0,3
10076,3.0,3.0,4.0,0,3.0,1.0,4,3,2.0,0,1
10077,3.0,3.0,4.0,0,3.0,1.0,4,4,1.0,0,2
10078,3.0,3.0,4.0,0,3.0,1.0,4,4,2.0,0,1
10079,3.0,3.0,4.0,0,3.0,2.0,0,4,2.0,0,3
10080,3.0,3.0,4.0,0,3.0,2.0,1,4,1.0,0,2
10081,3.0,3.0,4.0,0,3.0,2.0,2,3,1.0,0,2
10082,3.0,3.0,4.0,0,3.0,3.0,0,2,1.0,0,1
10083,3.0,3.0,4.0,0,3.0,3.0,0,3,1.0,0,3
10084,3.0,3.0,4.0,0,3.0,3.0,0,4,1.0,0,1
10085,3.0,3.0,4.0,0,3.0,3.0,0,4,2.0,0,1
10086,3.0,3.0,4.0,0,3.0,3.0,1,3,1.0,0,1
10087,3.0,3.0,4.0,0,3.0,3.0,1,3,2.0,0,1
10088,3.0,3.0,4.0,0,3.0,3.0,1,4,1.0,0,2
10089,3.0,3.0,4.0,0,3.0,3.0,1,4,2.0,0,2
10090,3.0,3.0,4.0,0,3.0,3.0,2,3,2.0,0,1
10091,3.0,3.0,4.0,0,3.0,3.0,3,4,1.0,0,1
10092,3.0,3.0,4.0,0,4.0,1.0,0,2,1.0,0,3
10093,3.0,3.0,4.0,0,4.0,1.0,0,3,1.0,0,3
10094,3.0,3.0,4.0,0,4.0,1.0,0,3,2.0,0,1
10095,3.0,3.0,4.0,0,4.0,1.0,0,3,4.0,0,1
10096,3.0,3.0,4.0,0,4.0,1.0,0,4,1.0,0,3
10097,3.0,3.0,4.0,0,4.0,1.0,1,2,1.0,0,1
10098,3.0,3.0,4.0,0,4.0,1.0,1,3,1.0,0,1
10099,3.0,3.0,4.0,0,4.0,1.0,1,4,1.0,0,4
10100,3.0,3.0,4.0,0,4.0,1.0,1,4,2.0,0,2
10101,3.0,3.0,4.0,0,4.0,1.0,2,3,1.0,0,1
10102,3.0,3.0,4.0,0,4.0,1.0,2,4,1.0,0,2
10103,3.0,3.0,4.0,0,4.0,1.0,2,4,2.0,0,3
10104,3.0,3.0,4.0,0,4.0,1.0,3,3,1.0,0,1
10105,3.0,3.0,4.0,0,4.0,1.0,3,4,1.0,0,3
10106,3.0,3.0,4.0,0,4.0,1.0,3,4,2.0,0,1
10107,3.0,3.0,4.0,0,4.0,2.0,0,4,2.0,0,1
10108,3.0,3.0,4.0,0,4.0,2.0,1,3,1.0,0,1
10109,3.0,3.0,4.0,0,4.0,2.0,1,3,2.0,0,2
10110,3.0,3.0,4.0,0,4.0,2.0,1,4,1.0,0,1
10111,3.0,3.0,4.0,0,4.0,2.0,1,4,2.0,0,1
10112,3.0,3.0,4.0,0,4.0,2.0,2,4,1.0,0,1
10113,3.0,3.0,4.0,0,4.0,3.0,0,2,1.0,0,1
10114,3.0,3.0,4.0,0,4.0,3.0,0,3,2.0,0,1
10115,3.0,3.0,4.0,0,4.0,3.0,1,1,1.0,0,1
10116,3.0,3.0,4.0,0,4.0,3.0,1,4,1.0,0,3
10117,3.0,3.0,4.0,0,4.0,3.0,1,4,2.0,0,1
10118,3.0,3.0,4.0,0,4.0,3.0,2,4,1.0,0,1
10119,3.0,3.0,4.0,0,4.0,3.0,3,4,1.0,0,1
10120,3.0,3.0,4.0,0,4.0,4.0,1,4,1.0,0,1
10121,3.0,3.0,4.0,1,1.0,1.0,0,2,1.0,0,2
10122,3.0,3.0,4.0,1,1.0,1.0,0,3,1.0,0,4
10123,3.0,3.0,4.0,1,1.0,1.0,0,3,2.0,0,3
10124,3.0,3.0,4.0,1,1.0,1.0,0,4,1.0,0,4
10125,3.0,3.0,4.0,1,1.0,1.0,0,4,2.0,0,1
10126,3.0,3.0,4.0,1,1.0,1.0,1,1,1.0,0,1
10127,3.0,3.0,4.0,1,1.0,1.0,1,3,1.0,0,3
10128,3.0,3.0,4.0,1,1.0,1.0,1,3,2.0,0,3
10129,3.0,3.0,4.0,1,1.0,1.0,1,4,1.0,0,4
10130,3.0,3.0,4.0,1,1.0,1.0,1,4,2.0,0,3
10131,3.0,3.0,4.0,1,1.0,1.0,2,3,1.0,0,2
10132,3.0,3.0,4.0,1,1.0,1.0,2,4,1.0,0,4
10133,3.0,3.0,4.0,1,1.0,1.0,2,4,2.0,0,2
10134,3.0,3.0,4.0,1,1.0,1.0,3,3,1.0,0,2
10135,3.0,3.0,4.0,1,1.0,1.0,3,3,2.0,0,1
10136,3.0,3.0,4.0,1,1.0,1.0,3,4,1.0,0,4
10137,3.0,3.0,4.0,1,1.0,1.0,3,4,2.0,0,3
10138,3.0,3.0,4.0,1,1.0,1.0,4,3,1.0,0,1
10139,3.0,3.0,4.0,1,1.0,1.0,4,4,1.0,0,2
10140,3.0,3.0,4.0,1,1.0,2.0,0,3,1.0,0,2
10141,3.0,3.0,4.0,1,1.0,2.0,0,4,1.0,0,1
10142,3.0,3.0,4.0,1,1.0,2.0,1,4,1.0,0,1
10143,3.0,3.0,4.0,1,1.0,2.0,1,4,4.0,0,1
10144,3.0,3.0,4.0,1,1.0,2.0,2,3,1.0,0,1
10145,3.0,3.0,4.0,1,1.0,2.0,3,4,1.0,0,2
10146,3.0,3.0,4.0,1,1.0,3.0,0,2,1.0,0,1
10147,3.0,3.0,4.0,1,1.0,3.0,1,3,1.0,0,1
10148,3.0,3.0,4.0,1,1.0,3.0,1,3,2.0,0,1
10149,3.0,3.0,4.0,1,1.0,3.0,1,4,1.0,0,3
10150,3.0,3.0,4.0,1,1.0,3.0,2,4,1.0,0,3
10151,3.0,3.0,4.0,1,1.0,3.0,3,4,1.0,0,1
10152,3.0,3.0,4.0,1,2.0,1.0,0,4,1.0,0,1
10153,3.0,3.0,4.0,1,2.0,1.0,1,3,1.0,0,2
10154,3.0,3.0,4.0,1,2.0,1.0,1,4,1.0,0,3
10155,3.0,3.0,4.0,1,2.0,1.0,1,4,2.0,0,3
10156,3.0,3.0,4.0,1,2.0,1.0,2,3,1.0,0,2
10157,3.0,3.0,4.0,1,2.0,1.0,3,4,1.0,0,1
10158,3.0,3.0,4.0,1,2.0,2.0,0,3,1.0,0,1
10159,3.0,3.0,4.0,1,2.0,2.0,1,4,1.0,0,3
10160,3.0,3.0,4.0,1,2.0,2.0,1,4,2.0,0,1
10161,3.0,3.0,4.0,1,2.0,3.0,0,2,7.0,0,1
10162,3.0,3.0,4.0,1,3.0,1.0,1,4,1.0,0,1
10163,3.0,3.0,4.0,1,3.0,1.0,3,4,1.0,0,1
10164,3.0,3.0,4.0,1,3.0,2.0,0,3,1.0,0,1
10165,3.0,3.0,4.0,1,4.0,1.0,1,4,1.0,0,1
10166,3.0,3.0,4.0,1,4.0,1.0,1,4,2.0,0,1
10167,3.0,3.0,4.0,1,4.0,3.0,2,3,1.0,0,1
10168,3.0,3.0,5.0,0,1.0,1.0,0,2,1.0,0,3
10169,3.0,3.0,5.0,0,1.0,1.0,0,2,2.0,0,1
10170,3.0,3.0,5.0,0,1.0,1.0,0,3,1.0,0,4
10171,3.0,3.0,5.0,0,1.0,1.0,0,3,2.0,0,3
10172,3.0,3.0,5.0,0,1.0,1.0,0,4,1.0,0,5
10173,3.0,3.0,5.0,0,1.0,1.0,0,4,2.0,0,4
10174,3.0,3.0,5.0,0,1.0,1.0,1,1,1.0,0,1
10175,3.0,3.0,5.0,0,1.0,1.0,1,3,1.0,0,4
10176,3.0,3.0,5.0,0,1.0,1.0,1,3,2.0,0,3
10177,3.0,3.0,5.0,0,1.0,1.0,1,4,1.0,0,5
10178,3.0,3.0,5.0,0,1.0,1.0,1,4,2.0,0,4
10179,3.0,3.0,5.0,0,1.0,1.0,1,4,7.0,0,1
10180,3.0,3.0,5.0,0,1.0,1.0,2,1,1.0,0,1
10181,3.0,3.0,5.0,0,1.0,1.0,2,3,1.0,0,3
